gbifID,reproductiveCondition,occurrenceStatus,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,higherGeography,continent,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,georeferencedDate,dateIdentified,elevation,elevationAccuracy,hasCoordinate,hasGeospatialIssues,used_llm
5069750735,,PRESENT,2022-06-18T07:55,07:55:00-04:00,169.0,169.0,2022.0,6.0,18.0,2022/06/18 7:55 AM,,,NORTH_AMERICA,US,Michigan,,,,"Alger County, MI, USA",,,,46.6655,-86.16779,10.0,,2022-12-10T12:33:22,,,True,False,False
5069747965,,PRESENT,2023-08-03T08:42:32,08:42:32-04:00,215.0,215.0,2023.0,8.0,3.0,2023-08-03 08:42:32,,,NORTH_AMERICA,US,Michigan,,,,"Copper Harbor, MI 49918, USA",,,,47.446897,-87.781671,11.0,,2023-08-03T21:24:21,,,True,False,False
5069742311,,PRESENT,2017-08-05T09:22:48,09:22:48-07:00,217.0,217.0,2017.0,8.0,5.0,Sat Aug 05 2017 09:22:48 GMT-0700 (PDT),,,NORTH_AMERICA,US,California,,,,"00034, Klamath National Forest, CA, US",,,,41.972745,-123.322913,,,2017-08-06T00:46:49,,,True,False,False
5069741918,,PRESENT,2023-07-22T16:47:10,16:47:10-04:00,203.0,203.0,2023.0,7.0,22.0,2023-07-22 16:47:10,,,NORTH_AMERICA,US,Michigan,,,,"Grant Township, MI, USA",,,,47.462311,-87.879398,94.0,,2023-07-28T16:21:41,,,True,False,False
5069734949,,PRESENT,2023-07-22T15:48,15:48:00-04:00,203.0,203.0,2023.0,7.0,22.0,2023/07/22 3:48 PM,,,NORTH_AMERICA,US,Michigan,,,,"Keweenaw County, MI, USA",,,,47.460458,-87.877697,122.0,,2023-07-30T20:06:14,,,True,False,False
5069726991,,PRESENT,2023-07-23T13:49:02,13:49:02-04:00,204.0,204.0,2023.0,7.0,23.0,Sun Jul 23 2023 13:49:02 GMT -0400 (EDT),,,NORTH_AMERICA,US,Michigan,,,,"Keweenaw County, US-MI, US",,,,47.474579,-87.898842,4.0,,2023-07-23T22:46:34,,,True,False,False
5069697967,,PRESENT,2023-08-02T08:00:27,08:00:27-04:00,214.0,214.0,2023.0,8.0,2.0,2023-08-02 08:00:27-04:00,,,NORTH_AMERICA,US,Michigan,,,,"Brockway Mountain Dr, Copper Harbor, MI, US",,,,47.466587,-87.907425,2701.0,,2023-08-03T00:21:35,,,True,False,False
5069691958,,PRESENT,2023-08-01T12:36:50,12:36:50-04:00,213.0,213.0,2023.0,8.0,1.0,2023-08-01 12:36:50-04:00,,,NORTH_AMERICA,US,Michigan,,,,"Mohawk, MI, US",,,,47.466572,-88.011497,980.0,,2023-08-03T00:11:53,,,True,False,False
5069588519,,PRESENT,1959-07-18,,199.0,199.0,1959.0,7.0,18.0,7/18/1959,"Abies range type, soil dry",,,US,Idaho,Latah,,,,,,,46.8171611,-116.693441,,,,,,False,True,False
5064078427,fruits or seeds,PRESENT,2024-08-23T09:17,09:17:00-06:00,236.0,236.0,2024.0,8.0,23.0,2024/08/23 9:17 AM,,,NORTH_AMERICA,CA,Alberta,,,,"Improvement District No. 9, AB T0L, Canada",,,,51.157379,-115.762713,,,2025-02-10T18:58:59,,,True,False,False
5063975588,,PRESENT,2024-07-15T14:34,14:34:00-07:00,197.0,197.0,2024.0,7.0,15.0,2024/07/15 2:34 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"JRQX+H9 Crescent Bay, BC, Canada",,,,49.638929,-117.151504,,,2025-02-08T04:02:13,,,True,False,False
5063957306,,PRESENT,2014-07-19T16:52,16:52:00-07:00,200.0,200.0,2014.0,7.0,19.0,2014/07/19 4:52 PM,,,NORTH_AMERICA,US,Oregon,,,,"Obsidian Trail, Lane County, OR, USA",,,,44.177777,-121.8266,533.0,,2025-02-06T23:00:41,,,True,False,False
5063905775,,PRESENT,2024-08-20T09:02,09:02:00-06:00,233.0,233.0,2024.0,8.0,20.0,2024/08/20 9:02 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"Columbia-Shuswap, BC, Canada",,,,51.490644,-116.483974,,,2025-02-07T21:15:22,,,True,False,False
5063814406,,PRESENT,2024-06-21T10:20,10:20:00-06:00,173.0,173.0,2024.0,6.0,21.0,2024/06/21 10:20 AM,,,NORTH_AMERICA,CA,Alberta,,,,"Improvement District No. 12, AB T0E, Canada",,,,52.531158,-117.646897,5.0,,2025-02-03T04:30:27,,,True,False,False
5063674455,fruits or seeds,PRESENT,2014-07-25T01:02,01:02:00-06:00,206.0,206.0,2014.0,7.0,25.0,2014/07/25 1:02 AM,,,NORTH_AMERICA,US,Montana,,,,"Missoula County, US-MT, US",,,,46.81951,-113.810688,26935.0,,2025-01-31T20:12:03,,,True,False,False
5063659468,,PRESENT,2023-07-23T09:06,09:06:00-06:00,204.0,204.0,2023.0,7.0,23.0,2023/07/23 9:06 AM,,,NORTH_AMERICA,US,Montana,,,,"Glacier County, MT, USA",,,,48.825011,-113.715722,10.0,,2025-01-31T17:40:44,,,True,False,False
5063435025,,PRESENT,2011-07-07T13:14,13:14:00-07:00,188.0,188.0,2011.0,7.0,7.0,2011/07/07 1:14 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"Central Okanagan, BC, Canada",,,,49.991032,-119.817785,107.0,,2025-01-26T23:48:23,,,True,False,False
5063357984,,PRESENT,2024-06-26T09:39,09:39:00-07:00,178.0,178.0,2024.0,6.0,26.0,2024/06/26 9:39 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"Central Kootenay, BC, Canada",,,,49.058891,-117.040741,15.0,,2025-01-23T14:03:12,,,True,False,False
5063284729,,PRESENT,2022-07-05T11:13:59,11:13:59-07:00,186.0,186.0,2022.0,7.0,5.0,2022-07-05 11:13:59,,,NORTH_AMERICA,CA,British Columbia,,,,"Ashcroft, BC V0K 1A0, Canada",,,,50.721005,-121.463899,3.0,,2025-01-23T08:32:30,,,True,False,False
5063211022,,PRESENT,2024-06-24T10:40,10:40:00-06:00,176.0,176.0,2024.0,6.0,24.0,2024/06/24 10:40 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"East Kootenay, BC, Canada",,,,49.484631,-115.094131,15.0,,2025-01-22T07:19:30,,,True,False,False
5063183304,,PRESENT,2024-06-26T13:28,13:28:00-06:00,178.0,178.0,2024.0,6.0,26.0,2024/06/26 1:28 PM,,,NORTH_AMERICA,CA,Alberta,,,,"Kananaskis, AB T0L, Canada",,,,51.010306,-114.884372,,,2025-01-19T03:57:52,,,True,False,False
5063032760,,PRESENT,2024-06-18T13:37,13:37:00-06:00,170.0,170.0,2024.0,6.0,18.0,2024/06/18 1:37 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"Columbia-Shuswap, British Columbia, Canada",,,,51.511559,-117.20549,15.0,,2025-01-16T08:53:02,,,True,False,False
5063021853,fruits or seeds,PRESENT,2024-06-23T12:13,12:13:00-06:00,175.0,175.0,2024.0,6.0,23.0,2024/06/23 12:13 PM,,,NORTH_AMERICA,US,Montana,,,,"Glacier County, MT, USA",,,,48.79993,-113.69842,,,2025-01-16T21:31:13,,,True,False,False
5062908380,,PRESENT,2024-10-07T13:04:38,13:04:38-07:00,281.0,281.0,2024.0,10.0,7.0,2024-10-07 13:04:38-07:00,,,NORTH_AMERICA,US,Washington,,,,"Okanogan - Wenatchee National Forest, Leavenworth, WA, US",,,,48.515022,-120.735992,4.0,,2024-10-13T17:42:19,,,True,False,False
5062865332,,PRESENT,2024-08-10T13:15:18,13:15:18-06:00,223.0,223.0,2024.0,8.0,10.0,2024-08-10 13:15:18,,,NORTH_AMERICA,US,Montana,,,,"Hot Springs, MT 59845, USA",,,,47.764389,-114.801503,2487.0,,2024-08-11T17:12:21,,,True,False,False
5062861375,,PRESENT,2024-08-03T14:05:47,14:05:47-07:00,216.0,216.0,2024.0,8.0,3.0,2024-08-03 14:05:47-07:00,,,NORTH_AMERICA,US,Oregon,,,,"Hood River County, US-OR, US",,,,45.320685,-121.691829,17.0,,2024-08-19T04:45:32,,,True,False,False
5062857462,,PRESENT,2024-08-12T14:04:11,14:04:11-06:00,225.0,225.0,2024.0,8.0,12.0,2024-08-12 14:04:11-06:00,,,NORTH_AMERICA,US,Montana,,,,"Glacier National Park, Babb, MT, US",,,,48.787687,-113.737305,9.0,,2024-08-13T04:32:43,,,True,False,False
5062857422,,PRESENT,2024-08-10T14:33:10,14:33:10-07:00,223.0,223.0,2024.0,8.0,10.0,Sat Aug 10 2024 14:33:10 GMT -0700 (PDT),,,NORTH_AMERICA,US,Oregon,,,,Oakridge,,,,43.613373,-122.085884,6.0,,2024-08-10T21:34:18,,,True,False,False
5062857418,,PRESENT,2024-08-08T14:11:57,14:11:57-07:00,221.0,221.0,2024.0,8.0,8.0,2024-08-08 14:11:57-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Monashee Park, North Okanagan, BC, CA",,,,50.504437,-118.295525,9.0,,2024-08-10T15:42:30,,,True,False,False
5062856685,,PRESENT,2024-08-20T16:50:05,16:50:05-07:00,233.0,233.0,2024.0,8.0,20.0,Tue Aug 20 2024 16:50:05 GMT -0700 (PDT),,,NORTH_AMERICA,US,Idaho,,,,"Clearwater County, US-ID, US",,,,46.702759,-115.253326,4.0,,2025-01-25T16:23:23,,,True,False,False
5062853305,,PRESENT,2024-08-12T12:23:23,12:23:23-07:00,225.0,225.0,2024.0,8.0,12.0,2024-08-12 12:23:23,,,NORTH_AMERICA,US,Washington,,,,"Port Angeles, WA 98362, USA",,,,47.946444,-123.424186,,,2024-08-12T22:06:45,,,True,False,False
5062852366,,PRESENT,2024-08-10T10:06:24,10:06:24-07:00,223.0,223.0,2024.0,8.0,10.0,2024-08-10 10:06:24,,,NORTH_AMERICA,CA,British Columbia,,,,"Whistler, BC V0N 1B4, Canada",,,,50.10455,-122.910253,851.0,,2024-08-14T04:07:41,,,True,False,False
5062847501,,PRESENT,2024-06-30T17:41,17:41:00-06:00,182.0,182.0,2024.0,6.0,30.0,2024/06/30 5:41 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"East Kootenay, BC, Canada",,,,50.674356,-115.932221,167.0,,2024-08-16T16:56:52,,,True,False,False
5062845448,,PRESENT,2024-08-03T11:41:36,11:41:36-07:00,216.0,216.0,2024.0,8.0,3.0,2024-08-03 11:41:36-07:00,,,NORTH_AMERICA,US,Oregon,,,,"Union County, US-OR, US",,,,45.27179,-117.671486,9.0,,2024-08-10T22:24:58,,,True,False,False
5062845436,,PRESENT,2024-08-07T13:45:24,13:45:24-07:00,220.0,220.0,2024.0,8.0,7.0,2024-08-07 13:45:24-07:00,,,NORTH_AMERICA,US,Washington,,,,"Olympic National Park, Port Angeles, WA, US",,,,47.912813,-123.791,4.0,,2024-08-10T13:31:59,,,True,False,False
5062845419,,PRESENT,2024-08-04T17:36:32,17:36:32-07:00,217.0,217.0,2024.0,8.0,4.0,2024-08-04 17:36:32-07:00,,,NORTH_AMERICA,US,Oregon,,,,"Willamette National Forest, Idanha, OR, US",,,,44.417645,-122.098319,4.0,,2024-08-09T12:53:45,,,True,False,False
5062842549,,PRESENT,2024-08-16T07:33,07:33:00-07:00,229.0,229.0,2024.0,8.0,16.0,2024-08-16 07:33:00-07:00,,,NORTH_AMERICA,US,Washington,,,,"Mount Rainier National Park, Packwood, WA, US",,,,46.737187,-121.56668,11.0,,2024-08-16T17:15:50,,,True,False,False
5062841613,,PRESENT,2024-08-31T12:05:16,12:05:16-06:00,244.0,244.0,2024.0,8.0,31.0,2024-08-31 12:05:16-06:00,,,NORTH_AMERICA,US,Utah,,,,"Uinta-Wasatch-Cache National Forest, Logan, UT, US",,,,41.888588,-111.633287,4.0,,2024-09-13T03:23:23,,,True,False,False
5062840321,,PRESENT,2024-08-05T11:15:42,11:15:42-07:00,218.0,218.0,2024.0,8.0,5.0,2024-08-05 11:15:42,,,NORTH_AMERICA,CA,British Columbia,,,,"Smithers, BC V0J 2N2, Canada",,,,54.773106,-127.233353,7.0,,2024-08-05T18:16:27,,,True,False,False
5062837323,,PRESENT,2024-08-09T09:45:27,09:45:27-07:00,222.0,222.0,2024.0,8.0,9.0,2024-08-09 09:45:27,,,NORTH_AMERICA,US,Washington,,,,"Wild Goose Trail - Mt. Baker-Snoqualmie National Forest, Whatcom County, WA",,,,48.853717,-121.683678,,,2024-08-12T05:48:58,,,True,False,False
5062837316,fruits or seeds,PRESENT,2024-08-10T15:27,15:27:00-07:00,223.0,223.0,2024.0,8.0,10.0,2024/08/10 3:27 PM,,,NORTH_AMERICA,US,Washington,,,,"Whatcom County, WA, USA",,,,48.967953,-121.798949,,,2024-08-11T22:33:29,,,True,False,False
5062830428,,PRESENT,2024-06-30T17:41,17:41:00-06:00,182.0,182.0,2024.0,6.0,30.0,2024/06/30 5:41 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"East Kootenay, BC, Canada",,,,50.674103,-115.932926,244.0,,2024-08-16T16:56:51,,,True,False,False
5062829460,,PRESENT,2024-08-12T09:41:49,09:41:49-07:00,225.0,225.0,2024.0,8.0,12.0,2024-08-12 09:41:49-07:00,,,NORTH_AMERICA,US,Idaho,,,,"Idaho Panhandle National Forest, Bonners Ferry, ID, US",,,,48.735178,-116.485772,4.0,,2024-08-12T21:03:52,,,True,False,False
5062826388,,PRESENT,2024-08-12T11:28:31,11:28:31-07:00,225.0,225.0,2024.0,8.0,12.0,Mon Aug 12 2024 11:28:31 GMT -0700 (PDT),,,NORTH_AMERICA,US,Idaho,,,,Coeur d'Alene,,,,47.714935,-116.632462,10.0,,2024-08-12T18:28:55,,,True,False,False
5062818370,fruits or seeds,PRESENT,2024-08-11T15:30:16,15:30:16-07:00,224.0,224.0,2024.0,8.0,11.0,2024-08-11 15:30:16,,,NORTH_AMERICA,US,Washington,,,,"Snoqualmie Pass, WA 98068, USA",,,,47.373497,-121.446663,,,2024-08-12T05:33:57,,,True,False,False
5062818317,,PRESENT,2024-08-04T15:09:31,15:09:31-07:00,217.0,217.0,2024.0,8.0,4.0,2024-08-04 15:09:31-07:00,,,NORTH_AMERICA,US,Oregon,,,,"Willamette National Forest, Idanha, OR, US",,,,44.413022,-122.095833,4.0,,2024-08-09T12:26:50,,,True,False,False
5062815379,,PRESENT,2024-08-09T14:30:25,14:30:25-07:00,222.0,222.0,2024.0,8.0,9.0,2024-08-09 14:30:25,,,NORTH_AMERICA,US,Washington,,,,"Hayes Lake - Mt. Baker-Snoqualmie National Forest, Whatcom County, WA",,,,48.856767,-121.722569,,,2024-08-12T06:19:50,,,True,False,False
5062809340,,PRESENT,2024-08-09T11:24,11:24:00-07:00,222.0,222.0,2024.0,8.0,9.0,2024/08/09 11:24 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"Anmore, BC, Canada",,,,49.348725,-122.826217,5.0,,2024-08-10T15:41:59,,,True,False,False
5062805375,fruits or seeds,PRESENT,2024-08-11T15:47:32,15:47:32-07:00,224.0,224.0,2024.0,8.0,11.0,2024-08-11 15:47:32-07:00,,,NORTH_AMERICA,US,Oregon,,,,"Linn County, US-OR, US",,,,44.49102,-121.912935,4.0,,2024-08-23T20:33:07,,,True,False,False
5062805371,,PRESENT,2024-08-11T12:04:47,12:04:47-07:00,224.0,224.0,2024.0,8.0,11.0,2024-08-11 12:04:47,,,NORTH_AMERICA,US,California,,,,"Seiad Valley, CA 96086, USA",,,,41.967872,-123.254386,,,2024-08-12T18:37:01,,,True,False,False
5062801390,,PRESENT,2024-08-08T12:27:13,12:27:13-07:00,221.0,221.0,2024.0,8.0,8.0,2024-08-08 12:27:13-07:00,,,NORTH_AMERICA,US,Oregon,,,,"Willamette National Forest, Sisters, OR, US",,,,44.509075,-121.977647,5005.0,,2024-08-08T23:49:43,,,True,False,False
5062801354,,PRESENT,2024-07-26T11:15:49,11:15:49-07:00,208.0,208.0,2024.0,7.0,26.0,2024-07-26 11:15:49-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Strathcona Park, Comox Valley, BC, CA",,,,49.702172,-125.31388,6.0,,2024-08-05T18:20:23,,,True,False,False
5062800315,,PRESENT,2024-08-04T15:58:29,15:58:29-07:00,217.0,217.0,2024.0,8.0,4.0,2024-08-04 15:58:29-07:00,,,NORTH_AMERICA,US,Oregon,,,,"Clackamas County, US-OR, US",,,,45.111677,-121.866344,3.0,,2024-08-05T03:03:03,,,True,False,False
5062797248,fruits or seeds,PRESENT,2024-08-04T12:11:48,12:11:48-07:00,217.0,217.0,2024.0,8.0,4.0,2024-08-04 12:11:48,,,NORTH_AMERICA,CA,British Columbia,,,,"SW of Buckhills Rd, North Okanagan, BC, Canada",,,,50.112467,-119.074355,3.0,,2024-08-05T21:03:54,,,True,False,False
5062797104,,PRESENT,2024-07-27T16:05:07,16:05:07-07:00,209.0,209.0,2024.0,7.0,27.0,2024-07-27 16:05:07-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Fraser-Fort George, BC, CA",,,,54.765158,-122.51413,7.0,,2024-07-27T23:52:00,,,True,False,False
5062796101,,PRESENT,2024-07-20T11:52:31,11:52:31-07:00,202.0,202.0,2024.0,7.0,20.0,2024-07-20 11:52:31-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Strathcona-Westmin Park, Strathcona D (Oyster Bay-Buttle Lake), BC, CA",,,,49.586783,-125.617425,9.0,,2024-07-22T19:42:09,,,True,False,False
5062795767,,PRESENT,2024-06-29T15:06:03,15:06:03-07:00,181.0,181.0,2024.0,6.0,29.0,2024-06-29 15:06:03-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Wells Gray Park, Thompson-Nicola, BC, CA",,,,52.142567,-120.195153,4.0,,2024-06-30T07:00:58,,,True,False,False
5062795106,,PRESENT,2024-07-27T12:35:01,12:35:01-07:00,209.0,209.0,2024.0,7.0,27.0,2024-07-27 12:35:01,,,NORTH_AMERICA,CA,British Columbia,,,,"D'Arcy, BC V0N 1L0, Canada",,,,50.650675,-122.089433,,,2024-07-27T23:58:28,,,True,False,False
5062794240,,PRESENT,2024-07-15T08:11,08:11:00-07:00,197.0,197.0,2024.0,7.0,15.0,2024/07/15 8:11 AM,,,NORTH_AMERICA,US,Washington,,,,"Kittitas County, WA, USA",,,,47.441989,-120.937058,59.0,,2024-07-26T03:38:18,,,True,False,False
5062792894,no flowers or fruits,PRESENT,2024-07-14T14:11,14:11:00-07:00,196.0,196.0,2024.0,7.0,14.0,2024/07/14 2:11 PM,,,NORTH_AMERICA,US,Washington,,,,"Kittitas County, WA, USA",,,,47.423565,-121.176787,,,2024-07-15T06:04:04,,,True,False,False
5062792264,,PRESENT,2024-08-09T12:11:23,12:11:23-07:00,222.0,222.0,2024.0,8.0,9.0,2024-08-09 12:11:23-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"SilverStar Mountain Resort, North Okanagan, BC, CA",,,,50.368458,-119.050939,633.0,,2024-08-10T17:11:22,,,True,False,False
5062791642,,PRESENT,2024-06-22T13:03:25,13:03:25-06:00,174.0,174.0,2024.0,6.0,22.0,2024-06-22 13:03:25,,,NORTH_AMERICA,CA,Alberta,,,,"Jasper, AB T0E 1E0, Canada",,,,52.522425,-117.645342,,,2024-06-28T17:15:18,,,True,False,False
5062791260,,PRESENT,2023-08-10T13:47:33,13:47:33-06:00,222.0,222.0,2023.0,8.0,10.0,2023-08-10 13:47:33-06:00,,,NORTH_AMERICA,US,Montana,,,,"Flathead National Forest, Whitefish, MT, US",,,,48.520295,-114.33792,433.0,,2024-08-09T21:15:01,,,True,False,False
5062791000,,PRESENT,2024-07-20T10:10:45,10:10:45-07:00,202.0,202.0,2024.0,7.0,20.0,2024-07-20 10:10:45-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Strathcona-Westmin Park, Strathcona D (Oyster Bay-Buttle Lake), BC, CA",,,,49.579388,-125.615167,4.0,,2024-07-22T21:36:18,,,True,False,False
5062790888,,PRESENT,2024-07-13T14:20:21,14:20:21-07:00,195.0,195.0,2024.0,7.0,13.0,2024-07-13 14:20:21-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Wells Gray Park, Thompson-Nicola, BC, CA",,,,52.136672,-120.191667,4.0,,2024-07-15T06:52:30,,,True,False,False
5062790653,fruits or seeds,PRESENT,2024-06-27T16:34:32,16:34:32-07:00,179.0,179.0,2024.0,6.0,27.0,2024-06-27 16:34:32,,,NORTH_AMERICA,US,Oregon,,,,"Lostine, OR 97857, USA",,,,45.169907,-117.60211,138.0,,2024-06-28T21:05:39,,,True,False,False
5062788793,,PRESENT,2024-06-30T09:22:36,09:22:36-07:00,182.0,182.0,2024.0,6.0,30.0,2024-06-30 09:22:36-07:00,,,NORTH_AMERICA,US,Washington,,,,"Okanogan - Wenatchee National Forest, Leavenworth, WA, US",,,,47.83168,-121.031661,4.0,,2024-06-30T21:39:54,,,True,False,False
5062788213,,PRESENT,2024-08-04T12:02:06,12:02:06-07:00,217.0,217.0,2024.0,8.0,4.0,2024-08-04 12:02:06,,,NORTH_AMERICA,CA,British Columbia,,,,"D'Arcy, BC V0N 1L0, Canada",,,,50.652345,-122.143689,1675.0,,2024-08-05T05:11:43,,,True,False,False
5062787931,,PRESENT,2024-07-03T12:17:32,12:17:32-07:00,185.0,185.0,2024.0,7.0,3.0,2024-07-03 12:17:32-07:00,,,NORTH_AMERICA,US,Washington,,,,"Okanogan - Wenatchee National Forest, Acme, WA, US",,,,48.70755,-120.91615,668.0,,2024-07-15T14:46:24,,,True,False,False
5062785828,,PRESENT,2024-06-30T09:36,09:36:00-06:00,182.0,182.0,2024.0,6.0,30.0,2024/06/30 9:36 AM,,,NORTH_AMERICA,US,Montana,,,,"Fergus County, MT, USA",,,,46.794004,-109.501589,,,2024-07-01T15:08:13,,,True,False,False
5062785164,,PRESENT,2024-07-21T11:37,11:37:00-07:00,203.0,203.0,2024.0,7.0,21.0,2024/07/21 11:37 AM,,,NORTH_AMERICA,US,California,,,,"Siskiyou County, CA, USA",,,,41.536344,-123.128809,,,2024-07-31T05:28:06,,,True,False,False
5062784942,,PRESENT,2024-07-13T14:45:41,14:45:41-07:00,195.0,195.0,2024.0,7.0,13.0,2024-07-13 14:45:41-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Wells Gray Park, Thompson-Nicola, BC, CA",,,,52.126592,-120.192292,4.0,,2024-07-15T06:12:34,,,True,False,False
5062783925,,PRESENT,2024-07-13T14:21:34,14:21:34-07:00,195.0,195.0,2024.0,7.0,13.0,2024-07-13 14:21:34-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Wells Gray Park, Thompson-Nicola, BC, CA",,,,52.136489,-120.191825,4.0,,2024-07-15T06:46:24,,,True,False,False
5062782969,,PRESENT,2024-07-27T11:06:54,11:06:54-06:00,209.0,209.0,2024.0,7.0,27.0,Sat Jul 27 2024 11:06:54 GMT -0600 (MDT),,,NORTH_AMERICA,US,Idaho,,,,McCall,,,,44.951336,-116.077209,1224.0,,2024-07-27T17:07:14,,,True,False,False
5062781369,,PRESENT,2024-05-26T16:54:47,16:54:47-07:00,147.0,147.0,2024.0,5.0,26.0,2024-05-26 16:54:47,,,NORTH_AMERICA,CA,British Columbia,,,,"Genelle, BC V0G 1G0, Canada",,,,49.183056,-117.60774,,,2024-05-30T05:03:00,,,True,False,False
5062780359,,PRESENT,2024-05-18T09:27,09:27:00-07:00,139.0,139.0,2024.0,5.0,18.0,2024/05/18 9:27 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"Rhododendron Flats, Manning Provincial Park, BC, Canada",,,,49.218133,-121.067336,6.0,,2024-05-28T03:07:25,,,True,False,False
5062779941,,PRESENT,2024-06-24T10:59,10:59:00-06:00,176.0,176.0,2024.0,6.0,24.0,2024/06/24 10:59 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"1315 m. Emerald Lake, Yoho National Park, BC, Canada",,,,51.450245,-116.524345,5.0,,2024-07-06T20:39:46,,,True,False,False
5062778983,,PRESENT,2024-07-21T15:50:58,15:50:58-07:00,203.0,203.0,2024.0,7.0,21.0,2024-07-21 15:50:58-07:00,,,NORTH_AMERICA,US,Washington,,,,"Pilchuck, Granite Falls, WA, US",,,,48.059503,-121.803192,4.0,,2024-07-22T05:28:36,,,True,False,False
5062778659,,PRESENT,2024-06-29T12:47,12:47:00-07:00,181.0,181.0,2024.0,6.0,29.0,2024-06-29 12:47:00-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"The Sutton Place Hotel Revelstoke Mountain Resort, Columbia Shuswap, BC, CA",,,,50.968437,-118.125647,4.0,,2024-06-30T02:21:08,,,True,False,False
5062778191,,PRESENT,2024-08-02T14:26:57,14:26:57-07:00,215.0,215.0,2024.0,8.0,2.0,2024-08-02 14:26:57-07:00,,,NORTH_AMERICA,US,Washington,,,,"Mt. Baker-Snoqualmie National Forest, Snoqualmie Pass, WA, US",,,,47.389317,-121.40193,4.0,,2024-08-04T19:44:46,,,True,False,False
5062777890,,PRESENT,2024-07-13T14:20:39,14:20:39-07:00,195.0,195.0,2024.0,7.0,13.0,2024-07-13 14:20:39-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Wells Gray Park, Thompson-Nicola, BC, CA",,,,52.136661,-120.191703,4.0,,2024-07-15T06:50:05,,,True,False,False
5062777199,,PRESENT,2024-07-24T12:24:10,12:24:10-07:00,206.0,206.0,2024.0,7.0,24.0,2024-07-24 12:24:10,,,NORTH_AMERICA,CA,British Columbia,,,,"Kildonan, BC V0R 2B0, Canada",,,,49.190778,-125.282194,,,2024-07-27T04:40:03,,,True,False,False
5062777198,,PRESENT,2024-07-26T11:33,11:33:00-07:00,208.0,208.0,2024.0,7.0,26.0,2024/07/26 11:33 AM,,,NORTH_AMERICA,US,Washington,,,,"Spokane County, WA, USA",,,,47.918074,-117.142516,48.0,,2024-07-26T23:13:31,,,True,False,False
5062776929,,PRESENT,2024-06-24T10:57,10:57:00-06:00,176.0,176.0,2024.0,6.0,24.0,2024/06/24 10:57 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"1315 m. Emerald Lake, Yoho National Park, BC, Canada",,,,51.450333,-116.524338,5.0,,2024-07-06T20:39:44,,,True,False,False
5062775727,fruits or seeds,PRESENT,2024-06-29T11:43,11:43:00-07:00,181.0,181.0,2024.0,6.0,29.0,2024/06/29 11:43 AM,,,NORTH_AMERICA,US,Washington,,,,"Kittitas County, WA, USA",,,,47.358964,-121.190794,,,2024-06-30T17:35:25,,,True,False,False
5062775237,,PRESENT,2024-07-29T12:31:02,12:31:02-07:00,211.0,211.0,2024.0,7.0,29.0,Mon Jul 29 2024 12:31:02 GMT -0700 (PDT),,,NORTH_AMERICA,US,Oregon,,,,"Linn County, US-OR, US",,,,44.343872,-122.000107,4.0,,2024-08-04T02:13:41,,,True,False,False
5062774753,fruits or seeds,PRESENT,2024-06-29T17:16:44,17:16:44-07:00,181.0,181.0,2024.0,6.0,29.0,2024-06-29 17:16:44-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Wells Gray Park, Thompson-Nicola, BC, CA",,,,52.137997,-120.191025,4.0,,2024-07-01T02:12:38,,,True,False,False
5062773008,,PRESENT,2024-07-20T11:34:03,11:34:03-07:00,202.0,202.0,2024.0,7.0,20.0,2024-07-20 11:34:03-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Strathcona-Westmin Park, Strathcona D (Oyster Bay-Buttle Lake), BC, CA",,,,49.585275,-125.61795,4.0,,2024-07-22T20:09:17,,,True,False,False
